AU(T+D).SGE,#NAME?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__,___,___,___,___,_5_,_4_,_3_,_2_,_1_,_1_,_2_,_3_,_4_,_5_,_5_,_4_,_3_,_2_,_1_,_1_,_2_,_3_,_4_,_5_,_6_,_7_,_8_,_9_,_10_
Time,last,volume,amt,settle,ask5,ask4,ask3,ask2,ask1,bid1,bid2,bid3,bid4,bid5,asize5,asize4,asize3,asize2,asize1,bsize1,bsize2,bsize3,bsize4,bsize5,bsize6,bsize7,bsize8,bsize9,bsize10
2022-10-20 09:06:23,388.060,2938000.000,1143554740.000,,388.200,388.190,388.170,388.160,388.060,388.020,388.010,388.000,387.930,387.900,5.000,1.000,4.000,1.000,1.000,1.000,5.000,6.000,5.000,80.000,,,,,
2022-10-20 09:06:23,388.060,2940000.000,1144330860.000,,388.280,388.270,388.200,388.190,388.170,388.020,388.010,388.000,387.930,387.900,5.000,1.000,5.000,1.000,4.000,1.000,5.000,6.000,5.000,80.000,,,,,
2022-10-20 09:06:23,388.060,2940000.000,1144330860.000,,388.270,388.200,388.190,388.170,388.160,388.020,388.010,388.000,387.930,387.900,1.000,5.000,1.000,4.000,1.000,1.000,5.000,6.000,5.000,80.000,,,,,
2022-10-20 09:06:24,388.060,2940000.000,1144330860.000,,388.200,388.190,388.170,388.160,388.100,388.020,388.010,388.000,387.930,387.900,5.000,1.000,4.000,1.000,1.000,1.000,5.000,6.000,5.000,80.000,,,,,
2022-10-20 09:06:24,388.060,2940000.000,1144330860.000,,388.270,388.200,388.190,388.170,388.100,388.020,388.010,388.000,387.930,387.900,1.000,5.000,1.000,4.000,1.000,1.000,5.000,6.000,5.000,80.000,,,,,
2022-10-20 09:06:25,388.020,2942000.000,1145106900.000,,388.270,388.200,388.190,388.170,388.100,388.010,388.000,387.930,387.900,387.800,1.000,5.000,1.000,4.000,1.000,5.000,6.000,5.000,80.000,3.000,,,,,
2022-10-20 09:06:25,388.010,2944000.000,1145882920.000,,388.270,388.200,388.190,388.170,388.100,388.010,388.000,387.930,387.900,387.800,1.000,5.000,1.000,4.000,1.000,4.000,16.000,5.000,80.000,3.000,,,,,
2022-10-20 09:06:25,388.010,2946000.000,1146658940.000,,388.270,388.200,388.190,388.170,388.100,388.010,388.000,387.930,387.900,387.800,1.000,5.000,1.000,4.000,1.000,3.000,16.000,5.000,80.000,3.000,,,,,
2022-10-20 09:06:26,388.010,2948000.000,1147434960.000,,388.270,388.200,388.190,388.170,388.100,388.010,388.000,387.930,387.900,387.800,1.000,5.000,1.000,4.000,1.000,2.000,16.000,5.000,80.000,3.000,,,,,
2022-10-20 09:06:26,388.010,2950000.000,1148210980.000,,388.270,388.200,388.190,388.170,388.100,388.010,388.000,387.930,387.900,387.800,1.000,5.000,1.000,4.000,1.000,1.000,16.000,5.000,80.000,3.000,,,,,
2022-10-20 09:06:26,388.010,2952000.000,1148987000.000,,388.270,388.200,388.190,388.170,388.100,388.000,387.930,387.900,387.800,387.600,1.000,5.000,1.000,4.000,1.000,16.000,5.000,80.000,3.000,1.000,,,,,
2022-10-20 09:06:27,388.010,2952000.000,1148987000.000,,388.200,388.190,388.170,388.100,388.090,388.000,387.930,387.900,387.800,387.600,5.000,1.000,4.000,1.000,1.000,16.000,5.000,80.000,3.000,1.000,,,,,
2022-10-20 09:06:27,388.010,2952000.000,1148987000.000,,388.270,388.200,388.190,388.170,388.100,388.000,387.930,387.900,387.800,387.600,1.000,5.000,1.000,4.000,1.000,16.000,5.000,80.000,3.000,1.000,,,,,
2022-10-20 09:06:27,388.000,2954000.000,1149763000.000,,388.200,388.190,388.170,388.100,388.090,388.000,387.930,387.900,387.800,387.600,5.000,1.000,4.000,1.000,1.000,15.000,5.000,80.000,3.000,1.000,,,,,
2022-10-20 09:06:28,388.000,2954000.000,1149763000.000,,388.270,388.200,388.190,388.170,388.100,388.000,387.930,387.900,387.800,387.600,1.000,5.000,1.000,4.000,1.000,15.000,5.000,80.000,3.000,1.000,,,,,
2022-10-20 09:06:28,388.000,2956000.000,1150539000.000,,388.200,388.190,388.170,388.100,388.090,388.000,387.930,387.900,387.800,387.600,5.000,1.000,4.000,1.000,1.000,14.000,5.000,80.000,3.000,1.000,,,,,
2022-10-20 09:06:28,388.000,2956000.000,1150539000.000,,388.270,388.200,388.190,388.170,388.100,388.000,387.930,387.900,387.800,387.600,1.000,5.000,1.000,4.000,1.000,14.000,5.000,80.000,3.000,1.000,,,,,
2022-10-20 09:06:28,388.000,2966000.000,1154419000.000,,388.200,388.190,388.170,388.100,388.090,388.000,387.930,387.900,387.800,387.600,5.000,1.000,4.000,1.000,1.000,9.000,5.000,80.000,3.000,1.000,,,,,
2022-10-20 09:06:29,388.000,2966000.000,1154419000.000,,388.270,388.200,388.190,388.170,388.100,388.000,387.930,387.900,387.800,387.600,1.000,5.000,1.000,4.000,1.000,9.000,5.000,80.000,3.000,1.000,,,,,
2022-10-20 09:06:30,388.000,2966000.000,1154419000.000,,388.200,388.190,388.170,388.100,388.090,388.000,387.930,387.900,387.800,387.600,5.000,1.000,4.000,1.000,1.000,9.000,5.000,80.000,3.000,1.000,,,,,
2022-10-20 09:06:31,388.000,2968000.000,1155195000.000,,388.270,388.200,388.190,388.170,388.100,388.000,387.930,387.900,387.800,387.600,1.000,5.000,1.000,4.000,1.000,8.000,5.000,80.000,3.000,1.000,,,,,
2022-10-20 09:06:31,388.000,2968000.000,1155195000.000,,388.200,388.190,388.170,388.100,388.090,388.000,387.930,387.900,387.800,387.600,5.000,1.000,4.000,1.000,1.000,8.000,5.000,80.000,3.000,1.000,,,,,
2022-10-20 09:06:31,388.000,2970000.000,1155971000.000,,388.270,388.200,388.190,388.170,388.100,388.000,387.930,387.900,387.800,387.600,1.000,5.000,1.000,4.000,1.000,7.000,5.000,80.000,3.000,1.000,,,,,
2022-10-20 09:06:31,388.000,2972000.000,1156747000.000,,388.200,388.190,388.170,388.100,388.090,388.000,387.930,387.900,387.800,387.600,5.000,1.000,4.000,1.000,1.000,6.000,5.000,80.000,3.000,1.000,,,,,
2022-10-20 09:06:32,388.000,2974000.000,1157523000.000,,388.270,388.200,388.190,388.170,388.100,388.000,387.930,387.900,387.800,387.600,1.000,5.000,1.000,4.000,1.000,5.000,5.000,80.000,3.000,1.000,,,,,
2022-10-20 09:06:32,388.000,2976000.000,1158299000.000,,388.270,388.200,388.190,388.170,388.100,388.000,387.930,387.900,387.800,387.600,1.000,5.000,1.000,4.000,1.000,4.000,5.000,80.000,3.000,1.000,,,,,
2022-10-20 09:06:32,388.000,2978000.000,1159075000.000,,388.270,388.200,388.190,388.170,388.100,388.000,387.930,387.900,387.800,387.600,1.000,5.000,1.000,4.000,1.000,3.000,5.000,80.000,3.000,1.000,,,,,
2022-10-20 09:06:34,388.000,2978000.000,1159075000.000,,388.200,388.190,388.170,388.100,388.090,388.060,388.000,387.930,387.900,387.800,5.000,1.000,4.000,1.000,1.000,1.000,3.000,5.000,80.000,3.000,,,,,
2022-10-20 09:06:34,388.000,2980000.000,1159851000.000,,388.200,388.190,388.170,388.100,388.060,388.000,387.930,387.900,387.800,387.600,5.000,1.000,4.000,1.000,1.000,3.000,5.000,80.000,3.000,1.000,,,,,
2022-10-20 09:06:35,388.000,2982000.000,1160627000.000,,388.200,388.190,388.170,388.100,388.060,388.000,387.930,387.900,387.800,387.600,5.000,1.000,4.000,1.000,1.000,2.000,5.000,80.000,3.000,1.000,,,,,
2022-10-20 09:06:37,388.200,3002000.000,1168390260.000,,388.350,388.300,388.280,388.270,388.200,388.000,387.930,387.900,387.800,387.600,1.000,6.000,5.000,1.000,2.000,2.000,5.000,80.000,3.000,1.000,,,,,
2022-10-20 09:06:39,388.200,3002000.000,1168390260.000,,388.350,388.300,388.280,388.270,388.200,388.000,387.930,387.900,387.800,387.600,1.000,6.000,5.000,1.000,2.000,3.000,5.000,80.000,3.000,1.000,,,,,
2022-10-20 09:06:39,388.200,3002000.000,1168390260.000,,388.350,388.300,388.280,388.270,388.200,388.000,387.930,387.900,387.800,387.600,1.000,6.000,5.000,1.000,2.000,4.000,5.000,80.000,3.000,1.000,,,,,
2022-10-20 09:06:43,388.200,3002000.000,1168390260.000,,388.300,388.280,388.270,388.200,388.150,388.000,387.930,387.900,387.800,387.600,6.000,5.000,1.000,2.000,20.000,4.000,5.000,80.000,3.000,1.000,,,,,
2022-10-20 09:06:45,388.200,3002000.000,1168390260.000,,388.300,388.280,388.270,388.200,388.150,388.000,387.930,387.910,387.900,387.800,6.000,5.000,1.000,2.000,20.000,4.000,5.000,10.000,80.000,3.000,,,,,
2022-10-20 09:06:50,388.200,3002000.000,1168390260.000,,388.280,388.270,388.200,388.150,388.100,388.000,387.930,387.910,387.900,387.800,5.000,1.000,2.000,20.000,5.000,4.000,5.000,10.000,80.000,3.000,,,,,
2022-10-20 09:06:50,388.200,3002000.000,1168390260.000,,388.280,388.270,388.200,388.150,388.100,388.010,388.000,387.930,387.910,387.900,5.000,1.000,2.000,20.000,5.000,1.000,4.000,5.000,10.000,80.000,,,,,
2022-10-20 09:06:53,388.100,3008000.000,1170718860.000,,388.280,388.270,388.200,388.150,388.100,388.010,388.000,387.930,387.910,387.900,5.000,1.000,2.000,20.000,2.000,1.000,4.000,5.000,10.000,80.000,,,,,
2022-10-20 09:06:53,388.100,3008000.000,1170718860.000,,388.280,388.270,388.200,388.150,388.100,388.020,388.010,388.000,387.930,387.910,5.000,1.000,2.000,20.000,2.000,1.000,1.000,4.000,5.000,10.000,,,,,
2022-10-20 09:06:54,388.100,3008000.000,1170718860.000,,388.280,388.270,388.200,388.150,388.100,388.030,388.020,388.010,388.000,387.930,5.000,1.000,2.000,20.000,2.000,1.000,1.000,1.000,4.000,5.000,,,,,
2022-10-20 09:06:54,388.100,3008000.000,1170718860.000,,388.280,388.270,388.200,388.150,388.100,388.010,388.000,387.930,387.910,387.900,5.000,1.000,2.000,20.000,2.000,1.000,4.000,5.000,10.000,80.000,,,,,
2022-10-20 09:06:57,388.100,3008000.000,1170718860.000,,388.280,388.270,388.200,388.150,388.100,388.010,388.000,387.930,387.910,387.900,5.000,1.000,2.000,20.000,2.000,1.000,3.000,5.000,10.000,80.000,,,,,
2022-10-20 09:07:02,388.010,3010000.000,1171494880.000,,388.280,388.270,388.200,388.150,388.100,388.000,387.930,387.910,387.900,387.850,5.000,1.000,2.000,20.000,2.000,3.000,5.000,10.000,80.000,20.000,,,,,
2022-10-20 09:07:05,388.010,3010000.000,1171494880.000,,388.300,388.280,388.270,388.150,388.100,388.000,387.930,387.910,387.900,387.850,6.000,5.000,1.000,20.000,2.000,3.000,5.000,10.000,80.000,20.000,,,,,
2022-10-20 09:07:06,388.010,3010000.000,1171494880.000,,388.300,388.280,388.270,388.150,388.100,388.010,388.000,387.930,387.910,387.900,6.000,5.000,1.000,20.000,2.000,1.000,3.000,5.000,10.000,80.000,,,,,
2022-10-20 09:07:07,388.010,3010000.000,1171494880.000,,388.300,388.280,388.270,388.150,388.100,388.020,388.010,388.000,387.930,387.910,6.000,5.000,1.000,20.000,2.000,2.000,1.000,3.000,5.000,10.000,,,,,
2022-10-20 09:07:08,388.010,3010000.000,1171494880.000,,388.300,388.280,388.270,388.150,388.100,388.030,388.020,388.000,387.930,387.910,6.000,5.000,1.000,20.000,2.000,2.000,2.000,3.000,5.000,10.000,,,,,
2022-10-20 09:07:08,388.010,3010000.000,1171494880.000,,388.300,388.280,388.270,388.150,388.100,388.040,388.030,388.020,388.000,387.930,6.000,5.000,1.000,20.000,2.000,1.000,2.000,2.000,3.000,5.000,,,,,
2022-10-20 09:07:08,388.010,3010000.000,1171494880.000,,388.300,388.280,388.270,388.150,388.100,388.050,388.040,388.030,388.020,388.000,6.000,5.000,1.000,20.000,2.000,1.000,1.000,1.000,2.000,3.000,,,,,
2022-10-20 09:07:08,388.010,3010000.000,1171494880.000,,388.300,388.280,388.270,388.150,388.100,388.040,388.030,388.020,388.000,387.930,6.000,5.000,1.000,20.000,2.000,1.000,1.000,2.000,3.000,5.000,,,,,
2022-10-20 09:07:09,388.010,3010000.000,1171494880.000,,388.300,388.280,388.270,388.150,388.100,388.030,388.020,388.000,387.930,387.910,6.000,5.000,1.000,20.000,2.000,1.000,2.000,3.000,5.000,10.000,,,,,
2022-10-20 09:07:09,388.010,3010000.000,1171494880.000,,388.300,388.280,388.270,388.150,388.100,388.040,388.030,388.020,388.000,387.930,6.000,5.000,1.000,20.000,2.000,1.000,1.000,2.000,3.000,5.000,,,,,
2022-10-20 09:07:09,388.010,3010000.000,1171494880.000,,388.300,388.280,388.270,388.150,388.100,388.020,388.000,387.930,387.910,387.900,6.000,5.000,1.000,20.000,2.000,2.000,3.000,5.000,10.000,80.000,,,,,
2022-10-20 09:07:10,388.010,3010000.000,1171494880.000,,388.300,388.280,388.270,388.150,388.100,388.030,388.020,388.000,387.930,387.910,6.000,5.000,1.000,20.000,2.000,1.000,2.000,3.000,5.000,10.000,,,,,
2022-10-20 09:07:10,388.010,3010000.000,1171494880.000,,388.300,388.280,388.270,388.150,388.100,388.000,387.930,387.910,387.900,387.850,6.000,5.000,1.000,20.000,2.000,3.000,5.000,10.000,80.000,20.000,,,,,
2022-10-20 09:07:10,388.010,3010000.000,1171494880.000,,388.300,388.280,388.270,388.150,388.100,388.010,388.000,387.930,387.910,387.900,6.000,5.000,1.000,20.000,2.000,2.000,3.000,5.000,10.000,80.000,,,,,
2022-10-20 09:07:12,388.010,3010000.000,1171494880.000,,388.300,388.280,388.270,388.150,388.100,388.020,388.010,388.000,387.930,387.910,6.000,5.000,1.000,20.000,2.000,1.000,2.000,3.000,5.000,10.000,,,,,
2022-10-20 09:07:13,388.010,3010000.000,1171494880.000,,388.300,388.280,388.270,388.150,388.100,388.030,388.020,388.010,388.000,387.930,6.000,5.000,1.000,20.000,2.000,1.000,1.000,1.000,3.000,5.000,,,,,
2022-10-20 09:07:13,388.010,3010000.000,1171494880.000,,388.300,388.280,388.270,388.150,388.100,388.010,388.000,387.930,387.910,387.900,6.000,5.000,1.000,20.000,2.000,1.000,3.000,5.000,10.000,80.000,,,,,
2022-10-20 09:07:13,388.010,3010000.000,1171494880.000,,388.300,388.280,388.270,388.150,388.100,388.020,388.010,388.000,387.930,387.910,6.000,5.000,1.000,20.000,2.000,1.000,1.000,3.000,5.000,10.000,,,,,
2022-10-20 09:07:13,388.010,3010000.000,1171494880.000,,388.300,388.280,388.270,388.150,388.100,388.010,388.000,387.930,387.910,387.900,6.000,5.000,1.000,20.000,2.000,1.000,3.000,5.000,10.000,80.000,,,,,
2022-10-20 09:07:14,388.010,3010000.000,1171494880.000,,388.300,388.280,388.270,388.150,388.100,388.030,388.020,388.010,388.000,387.930,6.000,5.000,1.000,20.000,2.000,1.000,1.000,1.000,3.000,5.000,,,,,
2022-10-20 09:07:14,388.010,3010000.000,1171494880.000,,388.300,388.280,388.270,388.150,388.100,388.030,388.010,388.000,387.930,387.910,6.000,5.000,1.000,20.000,2.000,1.000,1.000,3.000,5.000,10.000,,,,,
2022-10-20 09:07:15,388.010,3010000.000,1171494880.000,,388.300,388.280,388.270,388.150,388.100,388.030,388.010,388.000,387.930,387.910,6.000,5.000,1.000,20.000,2.000,1.000,3.000,3.000,5.000,10.000,,,,,
2022-10-20 09:07:16,388.010,3010000.000,1171494880.000,,388.300,388.280,388.270,388.150,388.100,388.030,388.010,388.000,387.930,387.910,6.000,5.000,1.000,20.000,2.000,1.000,2.000,3.000,5.000,10.000,,,,,
2022-10-20 09:07:22,388.030,3012000.000,1172270940.000,,388.300,388.280,388.270,388.150,388.100,388.010,388.000,387.930,387.910,387.900,6.000,5.000,1.000,20.000,2.000,2.000,3.000,5.000,10.000,80.000,,,,,
2022-10-20 09:07:23,388.010,3014000.000,1173046960.000,,388.300,388.280,388.270,388.150,388.100,388.010,388.000,387.930,387.910,387.900,6.000,5.000,1.000,20.000,2.000,1.000,3.000,5.000,10.000,80.000,,,,,
2022-10-20 09:07:23,388.010,3016000.000,1173822980.000,,388.300,388.280,388.270,388.150,388.100,388.000,387.930,387.910,387.900,387.850,6.000,5.000,1.000,20.000,2.000,3.000,5.000,10.000,80.000,20.000,,,,,
2022-10-20 09:07:28,388.000,3018000.000,1174598980.000,,388.300,388.280,388.270,388.150,388.100,388.000,387.930,387.910,387.900,387.850,6.000,5.000,1.000,20.000,2.000,2.000,5.000,10.000,80.000,20.000,,,,,
2022-10-20 09:07:31,388.000,3020000.000,1175374980.000,,388.300,388.280,388.270,388.150,388.100,388.000,387.930,387.910,387.900,387.850,6.000,5.000,1.000,20.000,2.000,1.000,5.000,10.000,80.000,20.000,,,,,
2022-10-20 09:07:31,388.000,3022000.000,1176150980.000,,388.300,388.280,388.270,388.150,388.100,387.930,387.910,387.900,387.850,387.800,6.000,5.000,1.000,20.000,2.000,5.000,10.000,80.000,20.000,3.000,,,,,
2022-10-20 09:07:32,388.000,3022000.000,1176150980.000,,388.300,388.280,388.270,388.150,388.100,387.940,387.910,387.900,387.850,387.800,6.000,5.000,1.000,20.000,2.000,2.000,10.000,80.000,20.000,3.000,,,,,
2022-10-20 09:07:32,388.000,3022000.000,1176150980.000,,388.300,388.280,388.270,388.150,388.100,387.950,387.940,387.910,387.900,387.850,6.000,5.000,1.000,20.000,2.000,2.000,1.000,10.000,80.000,20.000,,,,,
2022-10-20 09:07:32,388.000,3022000.000,1176150980.000,,388.300,388.280,388.270,388.150,388.100,387.950,387.940,387.910,387.900,387.850,6.000,5.000,1.000,20.000,2.000,1.000,1.000,10.000,80.000,20.000,,,,,
2022-10-20 09:07:34,388.000,3022000.000,1176150980.000,,388.300,388.280,388.270,388.150,388.100,387.940,387.910,387.900,387.850,387.800,6.000,5.000,1.000,20.000,2.000,1.000,10.000,80.000,20.000,3.000,,,,,
2022-10-20 09:07:35,388.000,3022000.000,1176150980.000,,388.300,388.280,388.270,388.150,388.100,387.950,387.940,387.910,387.900,387.850,6.000,5.000,1.000,20.000,2.000,1.000,1.000,10.000,80.000,20.000,,,,,
2022-10-20 09:07:36,388.000,3022000.000,1176150980.000,,388.300,388.280,388.270,388.150,388.100,387.940,387.910,387.900,387.850,387.800,6.000,5.000,1.000,20.000,2.000,1.000,10.000,80.000,20.000,3.000,,,,,
2022-10-20 09:07:38,388.000,3022000.000,1176150980.000,,388.300,388.280,388.270,388.150,388.100,387.950,387.940,387.910,387.900,387.850,6.000,5.000,1.000,20.000,2.000,1.000,1.000,10.000,80.000,20.000,,,,,
2022-10-20 09:07:39,388.000,3022000.000,1176150980.000,,388.300,388.280,388.270,388.150,388.100,387.940,387.910,387.900,387.850,387.800,6.000,5.000,1.000,20.000,2.000,1.000,10.000,80.000,20.000,3.000,,,,,
2022-10-20 09:07:39,388.000,3022000.000,1176150980.000,,388.300,388.280,388.270,388.150,388.100,387.940,387.930,387.910,387.900,387.850,6.000,5.000,1.000,20.000,2.000,1.000,1.000,10.000,80.000,20.000,,,,,
2022-10-20 09:07:40,388.000,3022000.000,1176150980.000,,388.300,388.280,388.270,388.150,388.100,388.010,387.940,387.930,387.910,387.900,6.000,5.000,1.000,20.000,2.000,3.000,1.000,1.000,10.000,80.000,,,,,
2022-10-20 09:07:40,388.010,3024000.000,1176927000.000,,388.300,388.280,388.270,388.150,388.100,388.010,387.940,387.930,387.910,387.900,6.000,5.000,1.000,20.000,2.000,2.000,1.000,1.000,10.000,80.000,,,,,
2022-10-20 09:07:41,388.010,3026000.000,1177703020.000,,388.300,388.280,388.270,388.150,388.100,388.010,387.940,387.930,387.910,387.900,6.000,5.000,1.000,20.000,2.000,1.000,1.000,1.000,10.000,80.000,,,,,
2022-10-20 09:07:41,388.010,3028000.000,1178479040.000,,388.300,388.280,388.270,388.150,388.100,387.940,387.930,387.910,387.900,387.850,6.000,5.000,1.000,20.000,2.000,1.000,1.000,10.000,80.000,20.000,,,,,
2022-10-20 09:07:42,388.010,3028000.000,1178479040.000,,388.300,388.280,388.270,388.150,388.100,387.950,387.940,387.930,387.910,387.900,6.000,5.000,1.000,20.000,2.000,2.000,1.000,1.000,10.000,80.000,,,,,
2022-10-20 09:07:42,388.010,3028000.000,1178479040.000,,388.300,388.280,388.270,388.150,388.100,387.960,387.950,387.940,387.930,387.910,6.000,5.000,1.000,20.000,2.000,1.000,2.000,1.000,1.000,10.000,,,,,
2022-10-20 09:07:42,388.010,3028000.000,1178479040.000,,388.300,388.280,388.270,388.150,388.100,387.970,387.960,387.950,387.940,387.930,6.000,5.000,1.000,20.000,2.000,2.000,1.000,1.000,1.000,1.000,,,,,
2022-10-20 09:07:42,388.010,3028000.000,1178479040.000,,388.300,388.280,388.270,388.150,388.100,387.980,387.970,387.960,387.950,387.940,6.000,5.000,1.000,20.000,2.000,1.000,2.000,1.000,1.000,1.000,,,,,
2022-10-20 09:07:43,388.010,3028000.000,1178479040.000,,388.300,388.280,388.270,388.150,388.100,387.990,387.980,387.970,387.960,387.950,6.000,5.000,1.000,20.000,2.000,2.000,1.000,1.000,1.000,1.000,,,,,
2022-10-20 09:07:44,388.010,3028000.000,1178479040.000,,388.280,388.270,388.150,388.100,388.050,388.000,387.990,387.980,387.970,387.960,5.000,1.000,20.000,2.000,20.000,1.000,2.000,1.000,1.000,1.000,,,,,
2022-10-20 09:07:44,388.010,3028000.000,1178479040.000,,388.280,388.270,388.150,388.100,388.050,388.000,387.990,387.980,387.970,387.960,5.000,1.000,20.000,2.000,20.000,1.000,1.000,1.000,1.000,1.000,,,,,
2022-10-20 09:07:44,388.010,3028000.000,1178479040.000,,388.280,388.270,388.150,388.100,388.050,388.010,388.000,387.990,387.980,387.970,5.000,1.000,20.000,2.000,20.000,1.000,1.000,1.000,1.000,1.000,,,,,
2022-10-20 09:07:45,388.010,3028000.000,1178479040.000,,388.300,388.280,388.270,388.100,388.050,388.000,387.990,387.980,387.970,387.960,6.000,5.000,1.000,2.000,20.000,1.000,1.000,1.000,1.000,1.000,,,,,
2022-10-20 09:07:45,388.010,3028000.000,1178479040.000,,388.300,388.280,388.270,388.100,388.050,388.010,388.000,387.990,387.980,387.970,6.000,5.000,1.000,2.000,20.000,2.000,1.000,1.000,1.000,1.000,,,,,
2022-10-20 09:07:46,388.010,3028000.000,1178479040.000,,388.300,388.280,388.270,388.100,388.050,388.010,388.000,387.990,387.980,387.970,6.000,5.000,1.000,2.000,20.000,1.000,1.000,1.000,1.000,1.000,,,,,
2022-10-20 09:07:47,388.010,3028000.000,1178479040.000,,388.320,388.300,388.280,388.270,388.100,388.000,387.990,387.980,387.970,387.960,5.000,6.000,5.000,1.000,2.000,1.000,1.000,1.000,1.000,1.000,,,,,
2022-10-20 09:07:48,388.010,3028000.000,1178479040.000,,388.320,388.300,388.280,388.270,388.100,388.010,388.000,387.990,387.980,387.970,5.000,6.000,5.000,1.000,2.000,1.000,1.000,1.000,1.000,1.000,,,,,
2022-10-20 09:07:49,388.010,3028000.000,1178479040.000,,388.320,388.300,388.280,388.270,388.100,388.050,388.000,387.990,387.980,387.970,5.000,6.000,5.000,1.000,2.000,1.000,1.000,1.000,1.000,1.000,,,,,
2022-10-20 09:07:56,388.010,3028000.000,1178479040.000,,388.320,388.300,388.280,388.270,388.100,388.050,388.000,387.990,387.980,387.970,5.000,6.000,5.000,1.000,2.000,1.000,11.000,1.000,1.000,1.000,,,,,
2022-10-20 09:07:57,388.010,3028000.000,1178479040.000,,388.300,388.280,388.270,388.100,388.090,388.060,388.050,388.000,387.990,387.980,6.000,5.000,1.000,2.000,2.000,1.000,1.000,11.000,1.000,1.000,,,,,
2022-10-20 09:07:58,388.010,3028000.000,1178479040.000,,388.300,388.280,388.270,388.100,388.090,388.050,388.000,387.990,387.980,387.970,6.000,5.000,1.000,2.000,2.000,1.000,11.000,1.000,1.000,1.000,,,,,
2022-10-20 09:07:58,388.010,3028000.000,1178479040.000,,388.300,388.280,388.270,388.100,388.090,388.060,388.050,388.000,387.990,387.980,6.000,5.000,1.000,2.000,2.000,1.000,1.000,11.000,1.000,1.000,,,,,
2022-10-20 09:07:58,388.010,3028000.000,1178479040.000,,388.300,388.280,388.270,388.100,388.090,388.050,388.000,387.990,387.980,387.970,6.000,5.000,1.000,2.000,2.000,1.000,11.000,1.000,1.000,1.000,,,,,
2022-10-20 09:07:58,388.010,3028000.000,1178479040.000,,388.300,388.280,388.270,388.100,388.090,388.060,388.050,388.000,387.990,387.980,6.000,5.000,1.000,2.000,2.000,1.000,1.000,11.000,1.000,1.000,,,,,
2022-10-20 09:07:59,388.010,3028000.000,1178479040.000,,388.300,388.280,388.270,388.100,388.090,388.050,388.000,387.990,387.980,387.970,6.000,5.000,1.000,2.000,2.000,1.000,11.000,1.000,1.000,1.000,,,,,
2022-10-20 09:07:59,388.010,3028000.000,1178479040.000,,388.300,388.280,388.270,388.100,388.090,388.060,388.050,388.000,387.990,387.980,6.000,5.000,1.000,2.000,2.000,1.000,1.000,11.000,1.000,1.000,,,,,
2022-10-20 09:07:59,388.010,3028000.000,1178479040.000,,388.300,388.280,388.270,388.100,388.090,388.050,388.000,387.990,387.980,387.970,6.000,5.000,1.000,2.000,2.000,1.000,11.000,1.000,1.000,1.000,,,,,
2022-10-20 09:07:59,388.090,3032000.000,1180031400.000,,388.320,388.300,388.280,388.270,388.100,388.060,388.050,388.000,387.990,387.980,5.000,6.000,5.000,1.000,2.000,2.000,1.000,11.000,1.000,1.000,,,,,
2022-10-20 09:08:00,388.100,3036000.000,1181583800.000,,388.350,388.320,388.300,388.280,388.270,388.060,388.050,388.000,387.990,387.980,1.000,5.000,6.000,5.000,1.000,2.000,1.000,11.000,1.000,1.000,,,,,
2022-10-20 09:08:00,388.100,3036000.000,1181583800.000,,388.350,388.320,388.300,388.280,388.270,388.060,388.050,388.000,387.990,387.980,1.000,5.000,6.000,5.000,1.000,1.000,1.000,11.000,1.000,1.000,,,,,
2022-10-20 09:08:04,388.100,3036000.000,1181583800.000,,388.350,388.320,388.300,388.280,388.270,388.070,388.060,388.050,388.000,387.990,1.000,5.000,6.000,5.000,1.000,1.000,1.000,1.000,11.000,1.000,,,,,
2022-10-20 09:08:04,388.100,3036000.000,1181583800.000,,388.350,388.320,388.300,388.280,388.270,388.080,388.070,388.050,388.000,387.990,1.000,5.000,6.000,5.000,1.000,1.000,1.000,1.000,11.000,1.000,,,,,
2022-10-20 09:08:05,388.100,3036000.000,1181583800.000,,388.350,388.320,388.300,388.280,388.270,388.090,388.080,388.070,388.050,388.000,1.000,5.000,6.000,5.000,1.000,1.000,1.000,1.000,1.000,11.000,,,,,
2022-10-20 09:08:05,388.100,3036000.000,1181583800.000,,388.350,388.320,388.300,388.280,388.270,388.100,388.090,388.070,388.050,388.000,1.000,5.000,6.000,5.000,1.000,1.000,1.000,1.000,1.000,11.000,,,,,
2022-10-20 09:08:08,388.100,3036000.000,1181583800.000,,388.350,388.320,388.300,388.280,388.270,388.110,388.100,388.090,388.070,388.050,1.000,5.000,6.000,5.000,1.000,1.000,1.000,1.000,1.000,1.000,,,,,
2022-10-20 09:08:09,388.100,3036000.000,1181583800.000,,388.350,388.320,388.300,388.280,388.270,388.120,388.110,388.090,388.070,388.050,1.000,5.000,6.000,5.000,1.000,1.000,1.000,1.000,1.000,1.000,,,,,
2022-10-20 09:08:10,388.100,3036000.000,1181583800.000,,388.350,388.320,388.300,388.280,388.270,388.100,388.090,388.070,388.050,388.000,1.000,5.000,6.000,5.000,1.000,2.000,1.000,1.000,1.000,11.000,,,,,
2022-10-20 09:08:10,388.100,3036000.000,1181583800.000,,388.350,388.320,388.300,388.280,388.270,388.100,388.090,388.070,388.050,388.000,1.000,5.000,6.000,5.000,1.000,1.000,1.000,1.000,1.000,11.000,,,,,
