AU(T+D).SGE,#NAME?,,,,,,,,,,,,,,,,,,,,,,,
__,___,___,___,___,_5_,_4_,_3_,_2_,_1_,_1_,_2_,_3_,_4_,_5_,_5_,_4_,_3_,_2_,_1_,_1_,_2_,_3_,_4_,_5_
2022-10-24 09:18:22,392.400,11004000.000,4296461880.000,,392.500,392.480,392.460,392.450,392.400,392.360,392.320,392.310,392.220,392.050,22.000,20.000,20.000,50.000,50.000,5.000,3.000,6.000,5.000,6.000
2022-10-24 09:18:23,392.400,11004000.000,4296461880.000,,392.500,392.480,392.460,392.450,392.400,392.360,392.320,392.310,392.220,392.050,22.000,20.000,20.000,51.000,50.000,5.000,3.000,6.000,5.000,6.000
2022-10-24 09:18:23,392.400,11006000.000,4297246680.000,,392.500,392.480,392.460,392.450,392.400,392.360,392.320,392.310,392.220,392.050,22.000,20.000,20.000,51.000,49.000,5.000,3.000,6.000,5.000,6.000
2022-10-24 09:18:24,392.400,11006000.000,4297246680.000,,392.500,392.480,392.460,392.450,392.400,392.360,392.320,392.310,392.220,392.050,22.000,20.000,20.000,51.000,69.000,5.000,3.000,6.000,5.000,6.000
2022-10-24 09:18:25,392.400,11008000.000,4298031480.000,,392.500,392.480,392.460,392.450,392.400,392.360,392.320,392.310,392.220,392.050,22.000,20.000,20.000,51.000,68.000,5.000,3.000,6.000,5.000,6.000
2022-10-24 09:18:26,392.400,11048000.000,4313727480.000,,392.500,392.480,392.460,392.450,392.400,392.360,392.320,392.310,392.220,392.050,22.000,20.000,20.000,51.000,48.000,5.000,3.000,6.000,5.000,6.000
2022-10-24 09:18:27,392.400,11050000.000,4314512280.000,,392.500,392.480,392.460,392.450,392.400,392.360,392.320,392.310,392.220,392.050,22.000,20.000,20.000,51.000,47.000,5.000,3.000,6.000,5.000,6.000
2022-10-24 09:18:33,392.400,11060000.000,4318436280.000,,392.500,392.480,392.460,392.450,392.400,392.360,392.320,392.310,392.220,392.050,22.000,20.000,20.000,51.000,42.000,5.000,3.000,6.000,5.000,6.000
2022-10-24 09:18:33,392.400,11060000.000,4318436280.000,,392.480,392.460,392.450,392.400,392.390,392.360,392.320,392.310,392.220,392.050,20.000,20.000,51.000,42.000,35.000,5.000,3.000,6.000,5.000,6.000
2022-10-24 09:18:34,392.390,11130000.000,4345903580.000,,392.500,392.480,392.460,392.450,392.400,392.360,392.320,392.310,392.220,392.050,22.000,20.000,20.000,51.000,43.000,5.000,3.000,6.000,5.000,6.000
2022-10-24 09:18:39,392.400,11170000.000,4361599580.000,,392.500,392.480,392.460,392.450,392.400,392.360,392.320,392.310,392.220,392.050,22.000,20.000,20.000,51.000,23.000,5.000,3.000,6.000,5.000,6.000
2022-10-24 09:18:41,392.400,11170000.000,4361599580.000,,392.480,392.460,392.450,392.400,392.390,392.360,392.320,392.310,392.220,392.050,20.000,20.000,51.000,23.000,1.000,5.000,3.000,6.000,5.000,6.000
2022-10-24 09:18:43,392.400,11170000.000,4361599580.000,,392.480,392.460,392.450,392.400,392.390,392.360,392.320,392.310,392.220,392.050,20.000,20.000,51.000,24.000,1.000,5.000,3.000,6.000,5.000,6.000
2022-10-24 09:18:43,392.400,11172000.000,4362384380.000,,392.480,392.460,392.450,392.400,392.390,392.360,392.320,392.310,392.220,392.050,20.000,20.000,51.000,24.000,20.000,5.000,3.000,6.000,5.000,6.000
2022-10-24 09:18:45,392.390,11176000.000,4363953940.000,,392.480,392.460,392.450,392.400,392.390,392.360,392.320,392.310,392.220,392.050,20.000,20.000,51.000,24.000,18.000,5.000,3.000,6.000,5.000,6.000
2022-10-24 09:18:47,392.390,11178000.000,4364738720.000,,392.480,392.460,392.450,392.400,392.390,392.360,392.320,392.310,392.220,392.050,20.000,20.000,51.000,24.000,17.000,5.000,3.000,6.000,5.000,6.000
2022-10-24 09:18:50,392.390,11180000.000,4365523500.000,,392.480,392.460,392.450,392.400,392.390,392.360,392.320,392.310,392.220,392.050,20.000,20.000,51.000,24.000,16.000,5.000,3.000,6.000,5.000,6.000
2022-10-24 09:18:50,392.390,11184000.000,4367093060.000,,392.480,392.460,392.450,392.400,392.390,392.360,392.320,392.310,392.220,392.050,20.000,20.000,51.000,24.000,14.000,5.000,3.000,6.000,5.000,6.000
2022-10-24 09:18:54,392.360,11192000.000,4370231940.000,,392.480,392.460,392.450,392.400,392.390,392.360,392.320,392.310,392.220,392.050,20.000,20.000,51.000,24.000,14.000,1.000,3.000,6.000,5.000,6.000
2022-10-24 09:18:55,392.360,11194000.000,4371016660.000,,392.480,392.460,392.450,392.400,392.390,392.320,392.310,392.220,392.050,392.040,20.000,20.000,51.000,24.000,14.000,3.000,6.000,5.000,6.000,1.000
2022-10-24 09:18:55,392.360,11194000.000,4371016660.000,,392.480,392.460,392.450,392.400,392.390,392.330,392.320,392.310,392.220,392.050,20.000,20.000,51.000,24.000,14.000,1.000,3.000,6.000,5.000,6.000
2022-10-24 09:18:56,392.400,11234000.000,4386712380.000,,392.500,392.480,392.460,392.450,392.400,392.330,392.320,392.310,392.220,392.050,22.000,20.000,20.000,51.000,18.000,1.000,3.000,6.000,5.000,6.000
2022-10-24 09:18:56,392.400,11234000.000,4386712380.000,,392.500,392.480,392.460,392.450,392.400,392.320,392.310,392.220,392.050,392.040,22.000,20.000,20.000,51.000,18.000,3.000,6.000,5.000,6.000,1.000
2022-10-24 09:18:57,392.400,11234000.000,4386712380.000,,392.500,392.480,392.460,392.450,392.400,392.330,392.320,392.310,392.220,392.050,22.000,20.000,20.000,51.000,18.000,1.000,3.000,6.000,5.000,6.000
2022-10-24 09:18:57,392.400,11234000.000,4386712380.000,,392.500,392.480,392.460,392.450,392.400,392.320,392.310,392.220,392.050,392.040,22.000,20.000,20.000,51.000,18.000,3.000,6.000,5.000,6.000,1.000
2022-10-24 09:19:00,392.400,11234000.000,4386712380.000,,392.500,392.480,392.460,392.450,392.400,392.360,392.320,392.310,392.220,392.050,22.000,20.000,20.000,51.000,18.000,5.000,3.000,6.000,5.000,6.000
2022-10-24 09:19:03,392.400,11240000.000,4389066780.000,,392.500,392.480,392.460,392.450,392.400,392.360,392.320,392.310,392.220,392.050,22.000,20.000,20.000,51.000,15.000,5.000,3.000,6.000,5.000,6.000
2022-10-24 09:19:03,392.400,11246000.000,4391421180.000,,392.500,392.480,392.460,392.450,392.400,392.360,392.320,392.310,392.220,392.050,22.000,20.000,20.000,51.000,12.000,5.000,3.000,6.000,5.000,6.000
2022-10-24 09:19:04,392.400,11266000.000,4399269180.000,,392.500,392.480,392.460,392.450,392.400,392.360,392.320,392.310,392.220,392.050,22.000,20.000,20.000,51.000,2.000,5.000,3.000,6.000,5.000,6.000
2022-10-24 09:19:06,392.400,11266000.000,4399269180.000,,392.500,392.480,392.460,392.450,392.400,392.370,392.360,392.320,392.310,392.220,22.000,20.000,20.000,51.000,2.000,1.000,5.000,3.000,6.000,5.000
2022-10-24 09:19:08,392.400,11270000.000,4400838780.000,,392.550,392.500,392.480,392.460,392.450,392.370,392.360,392.320,392.310,392.220,43.000,22.000,20.000,20.000,51.000,1.000,5.000,3.000,6.000,5.000
2022-10-24 09:19:10,392.400,11270000.000,4400838780.000,,392.550,392.500,392.480,392.460,392.450,392.360,392.320,392.310,392.220,392.050,43.000,22.000,20.000,20.000,51.000,5.000,3.000,6.000,5.000,6.000
2022-10-24 09:19:10,392.400,11270000.000,4400838780.000,,392.550,392.500,392.480,392.460,392.450,392.360,392.310,392.220,392.050,392.040,43.000,22.000,20.000,20.000,51.000,5.000,6.000,5.000,6.000,1.000
2022-10-24 09:19:11,392.400,11270000.000,4400838780.000,,392.550,392.500,392.480,392.460,392.450,392.400,392.370,392.360,392.310,392.220,43.000,22.000,20.000,20.000,51.000,5.000,2.000,5.000,6.000,5.000
2022-10-24 09:19:11,392.400,11270000.000,4400838780.000,,392.550,392.500,392.480,392.460,392.450,392.400,392.370,392.360,392.310,392.220,43.000,22.000,20.000,20.000,51.000,5.000,1.000,5.000,6.000,5.000
2022-10-24 09:19:14,392.400,11270000.000,4400838780.000,,392.550,392.500,392.480,392.460,392.450,392.400,392.360,392.310,392.220,392.050,43.000,22.000,20.000,20.000,51.000,5.000,5.000,6.000,5.000,6.000
2022-10-24 09:19:24,392.400,11270000.000,4400838780.000,,392.550,392.500,392.480,392.460,392.450,392.400,392.360,392.310,392.220,392.050,43.000,22.000,20.000,20.000,51.000,10.000,5.000,6.000,5.000,6.000
2022-10-24 09:19:26,392.450,11310000.000,4416536780.000,,392.550,392.500,392.480,392.460,392.450,392.400,392.360,392.310,392.220,392.050,43.000,22.000,20.000,20.000,31.000,10.000,5.000,6.000,5.000,6.000
2022-10-24 09:19:30,392.400,11330000.000,4424384780.000,,392.550,392.500,392.480,392.460,392.450,392.360,392.310,392.220,392.050,392.040,43.000,22.000,20.000,20.000,31.000,5.000,6.000,5.000,6.000,1.000
2022-10-24 09:19:34,392.400,11330000.000,4424384780.000,,392.500,392.480,392.460,392.450,392.440,392.360,392.310,392.220,392.050,392.040,22.000,20.000,20.000,31.000,20.000,5.000,6.000,5.000,6.000,1.000
2022-10-24 09:19:42,392.400,11330000.000,4424384780.000,,392.480,392.460,392.450,392.440,392.400,392.360,392.310,392.220,392.050,392.040,20.000,20.000,31.000,20.000,50.000,5.000,6.000,5.000,6.000,1.000
2022-10-24 09:19:46,392.400,11330000.000,4424384780.000,,392.480,392.460,392.450,392.440,392.400,392.370,392.360,392.310,392.220,392.050,20.000,20.000,31.000,20.000,50.000,1.000,5.000,6.000,5.000,6.000
2022-10-24 09:19:47,392.400,11336000.000,4426739180.000,,392.480,392.460,392.450,392.440,392.400,392.370,392.360,392.310,392.220,392.050,20.000,20.000,31.000,20.000,47.000,1.000,5.000,6.000,5.000,6.000
2022-10-24 09:19:47,392.400,11342000.000,4429093580.000,,392.480,392.460,392.450,392.440,392.400,392.370,392.360,392.310,392.220,392.050,20.000,20.000,31.000,20.000,44.000,1.000,5.000,6.000,5.000,6.000
2022-10-24 09:19:50,392.400,11342000.000,4429093580.000,,392.460,392.450,392.440,392.430,392.400,392.370,392.360,392.310,392.220,392.050,20.000,31.000,20.000,1.000,44.000,1.000,5.000,6.000,5.000,6.000
2022-10-24 09:19:51,392.400,11342000.000,4429093580.000,,392.460,392.450,392.440,392.430,392.400,392.360,392.310,392.220,392.050,392.040,20.000,31.000,20.000,1.000,44.000,5.000,6.000,5.000,6.000,1.000
2022-10-24 09:19:52,392.400,11422000.000,4460485580.000,,392.460,392.450,392.440,392.430,392.400,392.360,392.310,392.220,392.050,392.040,20.000,31.000,20.000,1.000,4.000,5.000,6.000,5.000,6.000,1.000
2022-10-24 09:20:12,392.400,11422000.000,4460485580.000,,392.460,392.450,392.440,392.430,392.400,392.360,392.310,392.220,392.050,392.040,20.000,31.000,20.000,1.000,34.000,5.000,6.000,5.000,6.000,1.000
2022-10-24 09:20:16,392.400,11462000.000,4476181580.000,,392.460,392.450,392.440,392.430,392.400,392.360,392.310,392.220,392.050,392.040,20.000,31.000,20.000,1.000,14.000,5.000,6.000,5.000,6.000,1.000
2022-10-24 09:20:16,392.400,11462000.000,4476181580.000,,392.460,392.450,392.440,392.430,392.400,392.360,392.310,392.220,392.050,392.040,20.000,31.000,20.000,1.000,34.000,5.000,6.000,5.000,6.000,1.000
2022-10-24 09:20:23,392.400,11462000.000,4476181580.000,,392.450,392.440,392.430,392.400,392.390,392.360,392.310,392.220,392.050,392.040,31.000,20.000,1.000,34.000,20.000,5.000,6.000,5.000,6.000,1.000
2022-10-24 09:20:44,392.400,11502000.000,4491877580.000,,392.460,392.450,392.440,392.430,392.400,392.360,392.310,392.220,392.050,392.040,20.000,31.000,20.000,1.000,34.000,5.000,6.000,5.000,6.000,1.000
2022-10-24 09:20:57,392.400,11502000.000,4491877580.000,,392.450,392.440,392.430,392.400,392.390,392.360,392.310,392.220,392.050,392.040,31.000,20.000,1.000,34.000,20.000,5.000,6.000,5.000,6.000,1.000
2022-10-24 09:21:02,392.390,11504000.000,4492662360.000,,392.450,392.440,392.430,392.400,392.390,392.370,392.360,392.310,392.220,392.050,31.000,20.000,1.000,34.000,19.000,1.000,5.000,6.000,5.000,6.000
2022-10-24 09:21:03,392.390,11542000.000,4507573180.000,,392.460,392.450,392.440,392.430,392.400,392.370,392.360,392.310,392.220,392.050,20.000,31.000,20.000,1.000,34.000,1.000,5.000,6.000,5.000,6.000
2022-10-24 09:21:03,392.400,11610000.000,4534256380.000,,392.480,392.460,392.450,392.440,392.430,392.400,392.380,392.370,392.360,392.310,20.000,20.000,31.000,20.000,1.000,1.000,3.000,1.000,5.000,6.000
2022-10-24 09:21:03,392.400,11610000.000,4534256380.000,,392.480,392.460,392.450,392.440,392.430,392.410,392.400,392.380,392.370,392.360,20.000,20.000,31.000,20.000,1.000,1.000,5.000,3.000,1.000,5.000
2022-10-24 09:21:03,392.400,11610000.000,4534256380.000,,392.480,392.460,392.450,392.440,392.430,392.410,392.400,392.380,392.370,392.360,20.000,20.000,31.000,20.000,1.000,1.000,5.000,2.000,1.000,5.000
2022-10-24 09:21:04,392.400,11610000.000,4534256380.000,,392.480,392.460,392.450,392.440,392.430,392.420,392.410,392.400,392.380,392.370,20.000,20.000,31.000,20.000,1.000,1.000,1.000,5.000,2.000,1.000
2022-10-24 09:21:04,392.400,11610000.000,4534256380.000,,392.480,392.460,392.450,392.440,392.430,392.410,392.400,392.380,392.370,392.360,20.000,20.000,31.000,20.000,1.000,1.000,5.000,2.000,1.000,5.000
2022-10-24 09:21:05,392.400,11610000.000,4534256380.000,,392.480,392.460,392.450,392.440,392.430,392.420,392.410,392.400,392.380,392.370,20.000,20.000,31.000,20.000,1.000,1.000,1.000,5.000,2.000,1.000
2022-10-24 09:21:05,392.400,11610000.000,4534256380.000,,392.480,392.460,392.450,392.440,392.430,392.400,392.380,392.370,392.360,392.310,20.000,20.000,31.000,20.000,1.000,4.000,2.000,1.000,5.000,6.000
2022-10-24 09:21:09,392.400,11610000.000,4534256380.000,,392.480,392.460,392.450,392.440,392.430,392.400,392.380,392.370,392.360,392.310,20.000,20.000,31.000,20.000,1.000,9.000,2.000,1.000,5.000,6.000
2022-10-24 09:21:10,392.400,11628000.000,4541319580.000,,392.460,392.450,392.440,392.430,392.400,392.380,392.370,392.360,392.310,392.220,20.000,31.000,20.000,1.000,41.000,2.000,1.000,5.000,6.000,5.000
2022-10-24 09:21:10,392.400,11628000.000,4541319580.000,,392.460,392.450,392.440,392.430,392.400,392.390,392.380,392.370,392.360,392.310,20.000,31.000,20.000,1.000,41.000,1.000,2.000,1.000,5.000,6.000
2022-10-24 09:21:11,392.400,11628000.000,4541319580.000,,392.460,392.450,392.440,392.430,392.400,392.380,392.370,392.360,392.310,392.220,20.000,31.000,20.000,1.000,41.000,2.000,1.000,5.000,6.000,5.000
2022-10-24 09:21:11,392.400,11630000.000,4542104380.000,,392.460,392.450,392.440,392.430,392.400,392.390,392.370,392.360,392.310,392.220,20.000,31.000,20.000,1.000,40.000,2.000,1.000,5.000,6.000,5.000
2022-10-24 09:21:12,392.400,11632000.000,4542889180.000,,392.460,392.450,392.440,392.430,392.400,392.390,392.370,392.360,392.310,392.220,20.000,31.000,20.000,1.000,59.000,1.000,1.000,5.000,6.000,5.000
2022-10-24 09:21:12,392.400,11640000.000,4546028380.000,,392.460,392.450,392.440,392.430,392.400,392.390,392.360,392.310,392.220,392.050,20.000,31.000,20.000,1.000,55.000,1.000,5.000,6.000,5.000,6.000
2022-10-24 09:21:12,392.400,11640000.000,4546028380.000,,392.460,392.450,392.440,392.430,392.400,392.360,392.310,392.220,392.050,392.040,20.000,31.000,20.000,1.000,55.000,5.000,6.000,5.000,6.000,1.000
2022-10-24 09:21:15,392.400,11650000.000,4549952380.000,,392.460,392.450,392.440,392.430,392.400,392.360,392.310,392.220,392.050,392.040,20.000,31.000,20.000,1.000,50.000,5.000,6.000,5.000,6.000,1.000
2022-10-24 09:21:15,392.400,11650000.000,4549952380.000,,392.460,392.450,392.440,392.430,392.400,392.360,392.310,392.220,392.050,392.040,20.000,31.000,20.000,1.000,70.000,5.000,6.000,5.000,6.000,1.000
2022-10-24 09:21:18,392.400,11710000.000,4573496380.000,,392.460,392.450,392.440,392.430,392.400,392.360,392.310,392.220,392.050,392.040,20.000,31.000,20.000,1.000,40.000,5.000,6.000,5.000,6.000,1.000
2022-10-24 09:21:20,392.400,11710000.000,4573496380.000,,392.460,392.450,392.440,392.430,392.400,392.370,392.360,392.310,392.220,392.050,20.000,31.000,20.000,1.000,40.000,1.000,5.000,6.000,5.000,6.000
2022-10-24 09:21:21,392.400,11722000.000,4578205180.000,,392.460,392.450,392.440,392.430,392.400,392.370,392.360,392.310,392.220,392.050,20.000,31.000,20.000,1.000,34.000,1.000,5.000,6.000,5.000,6.000
2022-10-24 09:21:21,392.400,11722000.000,4578205180.000,,392.460,392.450,392.440,392.430,392.400,392.370,392.360,392.310,392.220,392.150,20.000,31.000,20.000,1.000,34.000,1.000,5.000,6.000,5.000,3.000
2022-10-24 09:21:22,392.400,11738000.000,4584483580.000,,392.460,392.450,392.440,392.430,392.400,392.380,392.370,392.360,392.310,392.220,20.000,31.000,20.000,1.000,26.000,1.000,1.000,5.000,6.000,5.000
2022-10-24 09:21:22,392.400,11740000.000,4585268380.000,,392.460,392.450,392.440,392.430,392.400,392.380,392.370,392.360,392.310,392.220,20.000,31.000,20.000,1.000,25.000,1.000,1.000,5.000,6.000,5.000
2022-10-24 09:21:23,392.400,11752000.000,4589977180.000,,392.460,392.450,392.440,392.430,392.400,392.390,392.380,392.370,392.360,392.310,20.000,31.000,20.000,1.000,19.000,1.000,1.000,1.000,5.000,6.000
2022-10-24 09:21:23,392.400,11752000.000,4589977180.000,,392.460,392.450,392.440,392.430,392.400,392.390,392.380,392.360,392.310,392.220,20.000,31.000,20.000,1.000,19.000,1.000,1.000,5.000,6.000,5.000
2022-10-24 09:21:23,392.400,11790000.000,4604888380.000,,392.480,392.460,392.450,392.440,392.430,392.400,392.360,392.310,392.220,392.150,20.000,20.000,31.000,20.000,2.000,1.000,5.000,6.000,5.000,3.000
2022-10-24 09:21:24,392.400,11790000.000,4604888380.000,,392.480,392.460,392.450,392.440,392.430,392.400,392.360,392.310,392.220,392.150,20.000,20.000,31.000,20.000,2.000,7.000,5.000,6.000,5.000,3.000
2022-10-24 09:21:26,392.400,11790000.000,4604888380.000,,392.480,392.460,392.450,392.440,392.430,392.400,392.360,392.310,392.220,392.150,20.000,20.000,31.000,20.000,2.000,1.000,5.000,6.000,5.000,3.000
2022-10-24 09:21:27,392.400,11790000.000,4604888380.000,,392.480,392.460,392.450,392.440,392.430,392.400,392.360,392.310,392.220,392.150,20.000,20.000,31.000,20.000,2.000,1.000,5.000,1.000,5.000,3.000
2022-10-24 09:21:28,392.400,11792000.000,4605673180.000,,392.460,392.450,392.440,392.430,392.390,392.360,392.310,392.220,392.150,392.060,20.000,31.000,20.000,2.000,19.000,5.000,1.000,5.000,3.000,10.000
2022-10-24 09:21:31,392.400,11792000.000,4605673180.000,,392.450,392.440,392.430,392.400,392.390,392.360,392.310,392.220,392.150,392.060,31.000,20.000,2.000,20.000,19.000,5.000,1.000,5.000,3.000,10.000
2022-10-24 09:21:32,392.400,11816000.000,4615090780.000,,392.450,392.440,392.430,392.400,392.390,392.360,392.310,392.220,392.150,392.060,31.000,20.000,2.000,20.000,7.000,5.000,1.000,5.000,3.000,10.000
2022-10-24 09:21:35,392.390,11828000.000,4619799460.000,,392.450,392.440,392.430,392.400,392.390,392.360,392.310,392.220,392.150,392.060,31.000,20.000,2.000,20.000,1.000,5.000,1.000,5.000,3.000,10.000
2022-10-24 09:21:35,392.400,11870000.000,4636280240.000,,392.480,392.460,392.450,392.440,392.430,392.400,392.360,392.310,392.220,392.150,20.000,20.000,31.000,20.000,2.000,19.000,5.000,1.000,5.000,3.000
2022-10-24 09:21:41,392.400,11908000.000,4651191440.000,,392.480,392.460,392.450,392.440,392.430,392.360,392.310,392.220,392.150,392.070,20.000,20.000,31.000,20.000,2.000,5.000,1.000,5.000,3.000,1.000
2022-10-24 09:21:42,392.430,11912000.000,4652761160.000,,392.500,392.480,392.460,392.450,392.440,392.360,392.310,392.220,392.150,392.070,22.000,20.000,20.000,31.000,20.000,5.000,1.000,5.000,3.000,1.000
2022-10-24 09:21:43,392.430,11912000.000,4652761160.000,,392.480,392.460,392.450,392.440,392.400,392.360,392.310,392.220,392.150,392.070,20.000,20.000,31.000,20.000,20.000,5.000,1.000,5.000,3.000,1.000
2022-10-24 09:21:46,392.400,11924000.000,4657469960.000,,392.480,392.460,392.450,392.440,392.400,392.360,392.310,392.220,392.150,392.070,20.000,20.000,31.000,20.000,14.000,5.000,1.000,5.000,3.000,1.000
2022-10-24 09:21:48,392.400,11936000.000,4662178760.000,,392.480,392.460,392.450,392.440,392.400,392.360,392.310,392.220,392.150,392.070,20.000,20.000,31.000,20.000,8.000,5.000,1.000,5.000,3.000,1.000
2022-10-24 09:21:48,392.400,11948000.000,4666887560.000,,392.480,392.460,392.450,392.440,392.400,392.360,392.310,392.220,392.150,392.070,20.000,20.000,31.000,20.000,2.000,5.000,1.000,5.000,3.000,1.000
2022-10-24 09:21:49,392.400,11952000.000,4668457160.000,,392.500,392.480,392.460,392.450,392.440,392.400,392.360,392.310,392.220,392.150,22.000,20.000,20.000,31.000,20.000,4.000,5.000,1.000,5.000,3.000
2022-10-24 09:21:50,392.400,11960000.000,4671596360.000,,392.500,392.480,392.460,392.450,392.440,392.360,392.310,392.220,392.150,392.070,22.000,20.000,20.000,31.000,20.000,5.000,1.000,5.000,3.000,1.000
2022-10-24 09:21:57,392.400,11960000.000,4671596360.000,,392.500,392.480,392.460,392.450,392.440,392.360,392.220,392.150,392.070,392.060,22.000,20.000,20.000,31.000,20.000,5.000,5.000,3.000,1.000,10.000
2022-10-24 09:22:03,392.360,11970000.000,4675519960.000,,392.500,392.480,392.460,392.450,392.440,392.220,392.150,392.070,392.060,392.050,22.000,20.000,20.000,31.000,20.000,5.000,3.000,1.000,10.000,6.000
2022-10-24 09:22:03,392.360,11970000.000,4675519960.000,,392.500,392.480,392.460,392.450,392.440,392.230,392.150,392.070,392.060,392.050,22.000,20.000,20.000,31.000,20.000,4.000,3.000,1.000,10.000,6.000
2022-10-24 09:22:03,392.360,11970000.000,4675519960.000,,392.500,392.480,392.460,392.450,392.440,392.240,392.230,392.150,392.070,392.060,22.000,20.000,20.000,31.000,20.000,1.000,4.000,3.000,1.000,10.000
2022-10-24 09:22:04,392.360,11970000.000,4675519960.000,,392.500,392.480,392.460,392.450,392.440,392.250,392.240,392.230,392.150,392.070,22.000,20.000,20.000,31.000,20.000,1.000,1.000,3.000,3.000,1.000
2022-10-24 09:22:04,392.360,11970000.000,4675519960.000,,392.500,392.480,392.460,392.450,392.440,392.250,392.240,392.230,392.150,392.070,22.000,20.000,20.000,31.000,20.000,2.000,1.000,2.000,3.000,1.000
2022-10-24 09:22:09,392.360,11970000.000,4675519960.000,,392.500,392.480,392.460,392.450,392.440,392.260,392.250,392.240,392.230,392.150,22.000,20.000,20.000,31.000,20.000,1.000,2.000,1.000,2.000,3.000
2022-10-24 09:22:10,392.360,11970000.000,4675519960.000,,392.500,392.480,392.460,392.450,392.440,392.260,392.250,392.240,392.230,392.150,22.000,20.000,20.000,31.000,20.000,1.000,1.000,1.000,2.000,3.000
2022-10-24 09:22:11,392.360,11970000.000,4675519960.000,,392.500,392.480,392.460,392.450,392.440,392.300,392.270,392.260,392.250,392.240,22.000,20.000,20.000,31.000,20.000,1.000,1.000,1.000,1.000,1.000
2022-10-24 09:22:11,392.360,11970000.000,4675519960.000,,392.500,392.480,392.460,392.450,392.440,392.300,392.240,392.230,392.150,392.070,22.000,20.000,20.000,31.000,20.000,1.000,1.000,1.000,3.000,1.000
2022-10-24 09:22:13,392.360,11970000.000,4675519960.000,,392.500,392.480,392.460,392.450,392.440,392.300,392.260,392.240,392.230,392.150,22.000,20.000,20.000,31.000,20.000,1.000,1.000,1.000,1.000,3.000
2022-10-24 09:22:15,392.360,11970000.000,4675519960.000,,392.500,392.480,392.460,392.450,392.440,392.300,392.260,392.150,392.070,392.060,22.000,20.000,20.000,31.000,20.000,1.000,1.000,3.000,1.000,10.000
2022-10-24 09:22:17,392.360,11970000.000,4675519960.000,,392.480,392.460,392.450,392.440,392.360,392.300,392.260,392.150,392.070,392.060,20.000,20.000,31.000,20.000,2.000,1.000,1.000,3.000,1.000,10.000
2022-10-24 09:22:20,392.360,11974000.000,4677089400.000,,392.500,392.480,392.460,392.450,392.440,392.300,392.260,392.150,392.070,392.060,22.000,20.000,20.000,31.000,20.000,1.000,1.000,3.000,1.000,10.000
2022-10-24 09:22:23,392.360,11974000.000,4677089400.000,,392.480,392.460,392.450,392.440,392.400,392.300,392.260,392.150,392.070,392.060,20.000,20.000,31.000,20.000,20.000,1.000,1.000,3.000,1.000,10.000
2022-10-24 09:22:28,392.360,11974000.000,4677089400.000,,392.480,392.460,392.450,392.440,392.400,392.300,392.260,392.150,392.070,392.060,20.000,20.000,31.000,20.000,40.000,1.000,1.000,3.000,1.000,10.000
2022-10-24 09:22:29,392.360,11974000.000,4677089400.000,,392.480,392.460,392.450,392.440,392.400,392.300,392.260,392.150,392.070,392.060,20.000,20.000,31.000,20.000,41.000,1.000,1.000,3.000,1.000,10.000
2022-10-24 09:22:34,392.360,11974000.000,4677089400.000,,392.480,392.460,392.450,392.440,392.400,392.300,392.150,392.070,392.060,392.050,20.000,20.000,31.000,20.000,41.000,1.000,3.000,1.000,10.000,6.000
2022-10-24 09:22:37,392.360,11974000.000,4677089400.000,,392.480,392.460,392.450,392.440,392.400,392.310,392.300,392.150,392.070,392.060,20.000,20.000,31.000,20.000,41.000,1.000,1.000,3.000,1.000,10.000
2022-10-24 09:22:37,392.360,11974000.000,4677089400.000,,392.480,392.460,392.450,392.440,392.400,392.320,392.310,392.300,392.150,392.070,20.000,20.000,31.000,20.000,41.000,2.000,1.000,1.000,3.000,1.000
2022-10-24 09:22:38,392.360,11974000.000,4677089400.000,,392.480,392.460,392.450,392.440,392.400,392.330,392.320,392.310,392.300,392.150,20.000,20.000,31.000,20.000,41.000,1.000,1.000,1.000,1.000,3.000
2022-10-24 09:22:44,392.360,11974000.000,4677089400.000,,392.480,392.460,392.450,392.440,392.400,392.300,392.150,392.070,392.060,392.050,20.000,20.000,31.000,20.000,41.000,1.000,3.000,1.000,10.000,6.000
2022-10-24 09:22:49,392.400,11986000.000,4681798200.000,,392.480,392.460,392.450,392.440,392.400,392.300,392.200,392.150,392.070,392.060,20.000,20.000,31.000,20.000,35.000,1.000,1.000,3.000,1.000,10.000
2022-10-24 09:22:52,392.400,11986000.000,4681798200.000,,392.460,392.450,392.440,392.400,392.360,392.300,392.200,392.150,392.070,392.060,20.000,31.000,20.000,35.000,35.000,1.000,1.000,3.000,1.000,10.000
2022-10-24 09:22:53,392.360,11998000.000,4686506520.000,,392.460,392.450,392.440,392.400,392.360,392.300,392.200,392.150,392.070,392.060,20.000,31.000,20.000,35.000,29.000,1.000,1.000,3.000,1.000,10.000
2022-10-24 09:22:54,392.360,12010000.000,4691214840.000,,392.460,392.450,392.440,392.400,392.360,392.300,392.200,392.150,392.070,392.060,20.000,31.000,20.000,35.000,23.000,1.000,1.000,3.000,1.000,10.000
2022-10-24 09:22:58,392.360,12022000.000,4695923160.000,,392.460,392.450,392.440,392.400,392.360,392.300,392.200,392.150,392.070,392.060,20.000,31.000,20.000,35.000,17.000,1.000,1.000,3.000,1.000,10.000
